ID,URL,BRAND,ITEM,DISCOUNTED PRICE,MRP,STARS,NUMBER OF RATINGS,NUMBER OF REVIEWS,LIST OF REVIEWS
0,http://flipkart.com/ftx-solid-men-round-neck-multicolor-t-shirt/p/itmeafea80350b9b?pid=TSHGDSZFFZHARSGY&lid=LSTTSHGDSZFFZHARSGYBU0EKG&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_1&otracker=browse&fm=organic&iid=en_okllZ7rIVahF31BScRynkFVJVh%2Flff30bBk4DmyXOyCdNDIhaHIQTBFW%2Bxy5wt1a8M5vX8vbU4fHMiEb6VsS7Q%3D%3D&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,FTX ,Pack of 4 Solid Men Round Neck Multicolor T-Shirt,₹499,"₹1,499",4.2,1103,147,"['Product quantity is excellent', 'Nyc look this clothes', 'Awesome']"
1,http://flipkart.com/louis-philippe-sport-solid-men-polo-neck-light-blue-t-shirt/p/itm4219552f73bd2?pid=TSHG2QYF3SGEJQSE&lid=LSTTSHG2QYF3SGEJQSEB2ZKQX&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_2&otracker=browse&fm=organic&iid=en_okllZ7rIVahF31BScRynkFVJVh%2Flff30bBk4DmyXOyAjjg4Qx%2BbDwF6L7Pstb1eoLY%2Bu3m7%2FWCms8%2FUjaa8Pnw%3D%3D&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Louis Philippe Sport ,Solid Men Polo Neck Light Blue T-Shirt,₹659,"₹1,199",4.1,14974,1286,"['The colour is just an awesome combination of maroon and coffee...and the fit is also perfect for me. It is 60% cotton, 40% spandex. Thank you flipkart for fast delivery.', 'Comfortable product', 'Superb 👍🏽']"
2,http://flipkart.com/eyebogler-striped-men-polo-neck-white-blue-yellow-t-shirt/p/itm5e2f30fc1f038?pid=TSHGA4MH4JYR6YAK&lid=LSTTSHGA4MH4JYR6YAK73IUIW&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_3&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGA4MH4JYR6YAK.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Eyebogler ,"Striped Men Polo Neck White, Blue, Yellow T-Shirt",₹299,"₹1,299",4.1,15561,1650,"['Good exactly same as in the catalog. Fabric soft little thin. Stitching, finishing fitting everything ok. Next bigger size to branded is the right size. No issues. Thanks team. All the recent shopping are for gift purchase in the family function. I hope they will like these items.', 'Good quality product', 'Awasome 🥰🥰']"
3,http://flipkart.com/eyebogler-color-block-men-round-neck-grey-t-shirt/p/itm8398feb09eb95?pid=TSHFZKGHNVJXB2HB&lid=LSTTSHFZKGHNVJXB2HBORB6PA&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_4&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHFZKGHNVJXB2HB.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Eyebogler ,Color Block Men Round Neck Grey T-Shirt,₹355,"₹1,299",3.9,88178,7932,"['Good product', 'Nice t-shirt... 👌', 'Awsome shirt....Thanks flipcart']"
4,http://flipkart.com/tripr-printed-men-round-neck-pink-t-shirt/p/itm0fafa4d9c0f37?pid=TSHGBYH8ZJEMAYEM&lid=LSTTSHGBYH8ZJEMAYEM5QZEM8&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_5&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGBYH8ZJEMAYEM.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,TRIPR ,Printed Men Round Neck Pink T-Shirt,₹205,"₹1,399",3.8,15858,1238,"['Perfect 🥰 💞', 'Osm color & design but improvement in quality of product required', 'Good']"
5,http://flipkart.com/eyebogler-striped-men-polo-neck-blue-t-shirt/p/itm186f6204480bb?pid=TSHGB2RYJFJMM7NA&lid=LSTTSHGB2RYJFJMM7NAYOWTUU&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_6&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGB2RYJFJMM7NA.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Eyebogler ,Striped Men Polo Neck Blue T-Shirt,₹350,"₹1,299",3.8,5018,460,"['Nice 👍', 'Very very nice', 'Value of money 💰']"
6,http://flipkart.com/eyebogler-striped-men-polo-neck-multicolor-t-shirt/p/itm07b4115ef6413?pid=TSHGA4MHWRQHJNZQ&lid=LSTTSHGA4MHWRQHJNZQZFYPZE&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_7&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGA4MHWRQHJNZQ.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Eyebogler ,Striped Men Polo Neck Multicolor T-Shirt,₹299,"₹1,299",4.1,15561,1650,"['Good exactly same as in the catalog. Fabric soft little thin. Stitching, finishing fitting everything ok. Next bigger size to branded is the right size. No issues. Thanks team. All the recent shopping are for gift purchase in the family function. I hope they will like these items.', 'Good quality product', 'Awasome 🥰🥰']"
7,http://flipkart.com/louis-philippe-sport-solid-men-polo-neck-brown-t-shirt/p/itm936254898637a?pid=TSHG2QYYHEAX3XNJ&lid=LSTTSHG2QYYHEAX3XNJJYQ59U&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_8&otracker=browse&fm=organic&iid=en_okllZ7rIVahF31BScRynkFVJVh%2Flff30bBk4DmyXOyCgKrGZM0zScV%2BM6MfxDiqkq6OytMxECygEYx3N8PHSYg%3D%3D&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Louis Philippe Sport ,Solid Men Polo Neck Brown T-Shirt,₹659,"₹1,199",4.1,14974,1286,"['The colour is just an awesome combination of maroon and coffee...and the fit is also perfect for me. It is 60% cotton, 40% spandex. Thank you flipkart for fast delivery.', 'Comfortable product', 'Superb 👍🏽']"
8,http://flipkart.com/blive-printed-men-round-neck-yellow-t-shirt/p/itm578071f5ac354?pid=TSHGBKQG6BKGUPC8&lid=LSTTSHGBKQG6BKGUPC8UFAIES&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_9&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGBKQG6BKGUPC8.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,BLIVE ,Printed Men Round Neck Yellow T-Shirt,₹208,"₹1,999",3.8,30009,2573,"['Nice', 'Quality was osm', 'good']"
9,http://flipkart.com/helmont-color-block-men-hooded-neck-red-black-t-shirt/p/itmfdfvufw3fmuhz?pid=TSHFDFTFFR2QUDWV&lid=LSTTSHFDFTFFR2QUDWVQIYWB1&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_10&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHFDFTFFR2QUDWV.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,HELMONT ,"Color Block Men Hooded Neck Red, Black T-Shirt",₹197,₹999,4,301659,35479,"['Nice', 'Nyc material 👌', 'awesome dress and good quality....I luv this..']"
10,http://flipkart.com/scott-international-solid-men-polo-neck-green-t-shirt/p/itm851bc8c2bdaaa?pid=TSHFWJZEGKSAGQUR&lid=LSTTSHFWJZEGKSAGQUREWCIEA&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_11&otracker=browse&fm=organic&iid=en_okllZ7rIVahF31BScRynkFVJVh%2Flff30bBk4DmyXOyBVAG6Uj5lXxR01Lwk6%2BPBxbKt4LIKPR6cJat2QnPCEvA%3D%3D&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,SCOTT INTERNATIONAL ,Solid Men Polo Neck Green T-Shirt,₹474,"₹1,499",3.9,14134,1676,"['Very comfortable product... Must buy..', 'This tshirt I brought for my grand Father.Good product Go for It👍', 'Good']"
11,http://flipkart.com/louis-philippe-sport-solid-men-polo-neck-red-t-shirt/p/itmf7d082e1974f0?pid=TSHG2ERXKNSDKAGD&lid=LSTTSHG2ERXKNSDKAGDUQVWH9&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_12&otracker=browse&fm=organic&iid=en_okllZ7rIVahF31BScRynkFVJVh%2Flff30bBk4DmyXOyBYJ%2BZrK0%2BNqvdp6qvpUc8MNwM8gsr37QDr%2FK7vK1JlGg%3D%3D&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Louis Philippe Sport ,Solid Men Polo Neck Red T-Shirt,"₹1,044","₹1,899",4.9,7,0,[]
12,http://flipkart.com/tripr-solid-men-mandarin-collar-brown-black-t-shirt/p/itm2843b1a858cba?pid=TSHG9JJHXJJ8HVTZ&lid=LSTTSHG9JJHXJJ8HVTZQXL4TL&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_13&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHG9JJHXJJ8HVTZ.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,TRIPR ,"Solid Men Mandarin Collar Brown, Black T-Shirt",₹303,"₹1,999",3.9,60983,5822,"['nice products', 'Good product 👍🏻', 'Wow Superb nice Colour']"
13,http://flipkart.com/tripr-solid-men-mandarin-collar-grey-black-t-shirt/p/itmb1a2847a88781?pid=TSHG9JJHUVHWHYU6&lid=LSTTSHG9JJHUVHWHYU6DGPEGV&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_14&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHG9JJHUVHWHYU6.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,TRIPR ,"Solid Men Mandarin Collar Grey, Black T-Shirt",₹287,"₹1,999",3.9,60983,5822,"['nice products', 'Good product 👍🏻', 'Wow Superb nice Colour']"
14,http://flipkart.com/blive-printed-men-round-neck-black-t-shirt/p/itmcbfa28f4ad85d?pid=TSHG9HKKWMZFYRV7&lid=LSTTSHG9HKKWMZFYRV7MP1EGL&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_15&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHG9HKKWMZFYRV7.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,BLIVE ,Printed Men Round Neck Black T-Shirt,₹216,"₹1,399",3.8,30009,2573,"['Nice', 'Quality was osm', 'good']"
15,http://flipkart.com/eyebogler-self-design-men-round-neck-black-t-shirt/p/itm955e6725fc309?pid=TSHGA4HBN59ZBCJK&lid=LSTTSHGA4HBN59ZBCJKPHN6RK&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_16&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGA4HBN59ZBCJK.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Eyebogler ,Self Design Men Round Neck Black T-Shirt,₹219,"₹1,299",4.1,9333,794,"['Nice t-shirt ✅👈👌👌👌', 'Nice 😊', 'Good 🤝']"
16,http://flipkart.com/jack-jones-solid-men-polo-neck-blue-t-shirt/p/itm2ddf48ffc777c?pid=TSHFVHQD5DKSDVUF&lid=LSTTSHFVHQD5DKSDVUFKGMCT0&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_18&otracker=browse&fm=organic&iid=en_okllZ7rIVahF31BScRynkFVJVh%2Flff30bBk4DmyXOyC6g0LgW%2BYRsyuhFj4RcYHvUAgqpKFAxKZGwybEAkpIog%3D%3D&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,JACK & JONES ,Solid Men Polo Neck Blue T-Shirt,₹599,"₹1,499",4,4247,383,"['My husband loved it', 'After a single wash the material was getting elongated..', 'Perfect fitting and very good product.']"
17,http://flipkart.com/blive-printed-men-round-neck-maroon-t-shirt/p/itm69f9ded094f85?pid=TSHGBKQGMYZZVMJR&lid=LSTTSHGBKQGMYZZVMJR2UIVCR&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_19&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGBKQGMYZZVMJR.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,BLIVE ,Printed Men Round Neck Maroon T-Shirt,₹217,"₹1,999",3.8,30009,2573,"['Nice', 'Quality was osm', 'good']"
18,http://flipkart.com/allen-solly-solid-men-polo-neck-black-t-shirt/p/itm2100d56fc5456?pid=TSHGDHWHRWGSRDHP&lid=LSTTSHGDHWHRWGSRDHPZALKXT&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_20&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGDHWHRWGSRDHP.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Allen Solly ,Solid Men Polo Neck Black T-Shirt,₹599,₹999,4.3,897,78,"['Osm fit and good quality', 'Good', 'Good one']"
19,http://flipkart.com/louis-philippe-sport-solid-men-polo-neck-dark-blue-t-shirt/p/itmcd0a8df726e6b?pid=TSHG2QYYH93KHZDZ&lid=LSTTSHG2QYYH93KHZDZNGHYNC&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_22&otracker=browse&fm=organic&iid=en_okllZ7rIVahF31BScRynkFVJVh%2Flff30bBk4DmyXOyAdsiUmFYQPcLBzmDNEnqqWTTNjcLItRrHcbX%2Fr8O5Pwg%3D%3D&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Louis Philippe Sport ,Solid Men Polo Neck Dark Blue T-Shirt,₹659,"₹1,199",4.1,14974,1286,"['The colour is just an awesome combination of maroon and coffee...and the fit is also perfect for me. It is 60% cotton, 40% spandex. Thank you flipkart for fast delivery.', 'Comfortable product', 'Superb 👍🏽']"
20,http://flipkart.com/blive-striped-men-round-neck-maroon-grey-t-shirt/p/itme357f8c31fa07?pid=TSHFVGZKGJFAPXN2&lid=LSTTSHFVGZKGJFAPXN2SC6RXA&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_23&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHFVGZKGJFAPXN2.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,BLIVE ,"Striped Men Round Neck Maroon, Grey T-Shirt",₹288,"₹1,399",4,66678,6560,"['Very good Tshirt', 'Really is very nice and very Comfortable .', 'Super']"
21,http://flipkart.com/jump-cuts-striped-men-round-neck-yellow-black-t-shirt/p/itm5d42c1c0302e6?pid=TSHGDGJBKAJNUFYJ&lid=LSTTSHGDGJBKAJNUFYJUMNOY3&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_24&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGDGJBKAJNUFYJ.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Jump Cuts ,"Striped Men Round Neck Yellow, Black T-Shirt",₹279,"₹1,399",3.7,33364,3771,"['Good .. 💤', 'Superb nice cloth 👍👏', 'beautiful fitting and glorious look']"
22,http://flipkart.com/eyebogler-typography-men-hooded-neck-black-white-t-shirt/p/itm320fc2c02e3bd?pid=TSHG76ZMEU9HU6GR&lid=LSTTSHG76ZMEU9HU6GRMNXFEM&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_25&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHG76ZMEU9HU6GR.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Eyebogler ,"Typography Men Hooded Neck Black, White T-Shirt",₹299,"₹1,299",4.2,3513,317,"['Amazing look', 'Good 😊❤️Not Bad', 'Nice 😊']"
23,http://flipkart.com/eyebogler-striped-men-round-neck-blue-t-shirt/p/itma15780e255c04?pid=TSHGYMY7UXKVKVWB&lid=LSTTSHGYMY7UXKVKVWBARXKCB&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_26&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGYMY7UXKVKVWB.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Eyebogler ,Striped Men Round Neck Blue T-Shirt,₹269,"₹1,299",3.9,12425,1047,"[""It's look awesome, worth of moneyMy father look awesome in this tshirt"", 'Osm products', 'Good product 👍']"
24,http://flipkart.com/alan-jones-solid-men-round-neck-grey-t-shirt/p/itmb3356644a48f2?pid=TSHGYEG83UGYQBHA&lid=LSTTSHGYEG83UGYQBHAEOQO98&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_27&otracker=browse&fm=organic&iid=en_okllZ7rIVahF31BScRynkFVJVh%2Flff30bBk4DmyXOyAl%2FtQyawoCMvCLJJw4Q3fTEkwjF0G%2Fea8VRZkVdFemaw%3D%3D&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Alan Jones ,Solid Men Round Neck Grey T-Shirt,₹400,"₹1,199",4,3306,359,"['Good fitting 🤠', 'Nice product', 'Great']"
25,http://flipkart.com/inkkr-solid-men-round-neck-multicolor-t-shirt/p/itm9a7c102d2bd6f?pid=TSHGAJYXJ2CUHBXB&lid=LSTTSHGAJYXJ2CUHBXBJ7QSQ7&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_28&otracker=browse&fm=organic&iid=en_okllZ7rIVahF31BScRynkFVJVh%2Flff30bBk4DmyXOyBiSqh3rO7mbVJqjiM%2Bwzd%2Bk70Rv5agsYzQTgBc%2BVrA%2BQ%3D%3D&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,INKKR ,Pack of 3 Solid Men Round Neck Multicolor T-Shirt,₹499,₹999,3.9,626,77,"['Good product 👍', 'Very good', 'Very nice product. Fully satisfied.Go for it without checking reviews']"
26,http://flipkart.com/eyebogler-striped-men-polo-neck-red-t-shirt/p/itm005a5e9728cab?pid=TSHG99FKNNGBJYMJ&lid=LSTTSHG99FKNNGBJYMJFAXRVB&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_29&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHG99FKNNGBJYMJ.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Eyebogler ,Striped Men Polo Neck Red T-Shirt,₹299,"₹1,299",4,8762,781,"['Very nice...good fabric', 'happy 😊', ""It's very good 👍""]"
27,http://flipkart.com/jump-cuts-striped-men-round-neck-dark-blue-white-brown-t-shirt/p/itma5efb091041c0?pid=TSHFT55WC7RDVXKZ&lid=LSTTSHFT55WC7RDVXKZUZPVGY&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_30&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHFT55WC7RDVXKZ.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Jump Cuts ,"Pack of 3 Striped Men Round Neck Dark Blue, White, Brown T-Shirt",₹474,"₹1,499",3.8,12606,1633,"['Awesome n comfortable 👌👌', 'VERY NICE PRODUCT.... SOO COMFORTABLE.. MIND BLOWING... I LUV IT... VALUE FOR MONEY...', 'Super']"
28,http://flipkart.com/young-trendz-graphic-print-men-round-neck-orange-t-shirt/p/itmf742fxzathk5b?pid=TSHF74YHB2E6RXGX&lid=LSTTSHF74YHB2E6RXGXXZFVIE&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_31&otracker=browse&fm=organic&iid=en_okllZ7rIVahF31BScRynkFVJVh%2Flff30bBk4DmyXOyB4wB9H09qmLsc7CIQb9pBEjkwVc9WFDObzk%2Bgn%2F1Snrw%3D%3D&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Young trendz ,Graphic Print Men Round Neck Orange T-Shirt,₹269,₹899,3.9,6490,731,"['Awesome t-shirt👌👌', 'Nice quality t shirt', 'looks good']"
29,http://flipkart.com/ftx-solid-men-round-neck-black-dark-blue-blue-t-shirt/p/itm0e2ba765ba9eb?pid=TSHG4BMFEYZZANV2&lid=LSTTSHG4BMFEYZZANV280RFQS&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_32&otracker=browse&fm=organic&iid=en_okllZ7rIVahF31BScRynkFVJVh%2Flff30bBk4DmyXOyBzKqGdCYq9yMPFeZOcXYp6SURKobZXsmmmYV%2F9ZGO1tg%3D%3D&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,FTX ,"Pack of 3 Solid Men Round Neck Black, Dark Blue, Blue T-Shirt",₹379,₹999,4.1,29304,3472,"['Good quality', 'Just loved it.. perfect fit and highly recommend for workouts.', 'This product is expected 🤗.And the quality of products is too goodFit size 😍The colour is same as shown in the pictures,']"
30,http://flipkart.com/eyebogler-striped-men-round-neck-red-white-t-shirt/p/itm3cc4810fba24b?pid=TSHGYMY72GJSEH7K&lid=LSTTSHGYMY72GJSEH7KBDZCIO&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_33&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGYMY72GJSEH7K.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Eyebogler ,"Striped Men Round Neck Red, White T-Shirt",₹260,"₹1,299",3.9,12425,1047,"[""It's look awesome, worth of moneyMy father look awesome in this tshirt"", 'Osm products', 'Good product 👍']"
31,http://flipkart.com/tripr-solid-men-mandarin-collar-pink-black-t-shirt/p/itm43cca1ac74004?pid=TSHGFY2ZYB7HY2NX&lid=LSTTSHGFY2ZYB7HY2NX2SK59Z&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_34&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGFY2ZYB7HY2NX.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,TRIPR ,"Solid Men Mandarin Collar Pink, Black T-Shirt",₹287,"₹1,999",3.9,60983,5822,"['nice products', 'Good product 👍🏻', 'Wow Superb nice Colour']"
32,http://flipkart.com/reya-striped-men-round-neck-blue-t-shirt/p/itm89a5018480b93?pid=TSHFURHKZYPSPGQR&lid=LSTTSHFURHKZYPSPGQRVEMJSX&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_35&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHFURHKZYPSPGQR.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Reya ,Striped Men Round Neck Blue T-Shirt,₹299,"₹1,499",3.9,66421,7326,"[""Good product I'm happy 😊"", 'Nice', 'Very good product']"
33,http://flipkart.com/allen-solly-solid-men-polo-neck-maroon-t-shirt/p/itm2965e71bb26ab?pid=TSHGDHW89REG5PSB&lid=LSTTSHGDHW89REG5PSBTD65CS&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_36&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGDHW89REG5PSB.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,Allen Solly ,Solid Men Polo Neck Maroon T-Shirt,₹599,₹999,4.1,387,24,"['Not good quality', 'Cannot deny the superb quality and subtleness it shows', 'Best quality 👌']"
34,http://flipkart.com/moonvelly-striped-men-round-neck-multicolor-t-shirt/p/itm168f14c66127e?pid=TSHGFH5Y6MC4GPQZ&lid=LSTTSHGFH5Y6MC4GPQZETHYXJ&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_37&otracker=browse&fm=organic&iid=en_okllZ7rIVahF31BScRynkFVJVh%2Flff30bBk4DmyXOyC3D3%2Fod2Wx5uEkol3vPqiMClyen8m%2B2YczL1xLoocoDQ%3D%3D&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,MooNVellY ,Pack of 2 Striped Men Round Neck Multicolor T-Shirt,₹398,"₹2,299",3.8,5443,608,"['Superb', 'Superb t shirts fit and fine', 'As per price , nice quality of the product ,']"
35,http://flipkart.com/u-s-polo-assn-solid-men-neck-multicolor-t-shirt/p/itm306233fa76cd5?pid=TSHGDM4MVQ4YWWG4&lid=LSTTSHGDM4MVQ4YWWG42GYEFV&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_38&otracker=browse&fm=organic&iid=en_okllZ7rIVahF31BScRynkFVJVh%2Flff30bBk4DmyXOyDkvtK1rzjie7T7bHk2f8t4sUDjV9JnaG5g8ruxaMlytQ%3D%3D&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,U.S. POLO ASSN. ,Solid Men Polo Neck Multicolor T-Shirt,₹749,"₹1,499",3.8,38,4,"['Cloth not as expected', 'Very good T shirt perfect size and quality', 'Good']"
36,http://flipkart.com/fastcolors-printed-men-hooded-neck-black-t-shirt/p/itm4edd3f4c7c0db?pid=TSHGAKXAGHEZNUGQ&lid=LSTTSHGAKXAGHEZNUGQ20GE6N&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_39&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGAKXAGHEZNUGQ.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,FastColors ,Printed Men Hooded Neck Black T-Shirt,₹252,"₹1,999",3.9,19234,1686,"['Best', 'Nice product', 'Good product']"
37,http://flipkart.com/fastcolors-solid-men-round-neck-black-t-shirt/p/itm8a14900e354e9?pid=TSHGAKZAZXUPQ3Z9&lid=LSTTSHGAKZAZXUPQ3Z9WYCWLM&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_40&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGAKZAZXUPQ3Z9.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,FastColors ,Solid Men Round Neck Black T-Shirt,₹252,"₹1,999",3.9,88664,9477,"['Good product Tq Flipkart', 'Good product', 'Very Comfortable']"
38,http://flipkart.com/ftx-solid-men-round-neck-multicolor-t-shirt/p/itmeafea80350b9b?pid=TSHGDSZFFZHARSGY&lid=LSTTSHGDSZFFZHARSGYBU0EKG&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_41&otracker=browse&fm=organic&iid=en_0DLNjMcBrqew4bjZ62WzVTJetQfrSu%2BLkzGQMMSgZH9VJFXTBXBXI54V6T1NFEmXd43TuMsijaZl8hoJFYfRiw%3D%3D&ppt=None&ppn=None&ssid=69maj2m9v40000001658749323857,FTX ,Pack of 4 Solid Men Round Neck Multicolor T-Shirt,₹499,"₹1,499",4.2,1103,147,"['Product quantity is excellent', 'Nyc look this clothes', 'Awesome']"
