ID,URL,BRAND,ITEM,DISCOUNTED PRICE,MRP,STARS,NUMBER OF RATINGS,NUMBER OF REVIEWS,LIST OF REVIEWS
277,http://flipkart.com/planningart-solid-women-regular-dark-blue-skirt/p/itm9104d5ec46edf?pid=SKIGYY2HGFPBZUZQ&lid=LSTSKIGYY2HGFPBZUZQYNJCGO&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_343&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIGYY2HGFPBZUZQ.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,PlanningArt ,Women Solid Regular Dark Blue Skirt,₹390,"₹1,599",3.8,41,5,"['I like it', 'It was literally awesome and it has an Smart as well as aesthetic look, I appreciate Flipkart as well as the product partner and Planning Art as well, they didi a good job and i recieved the proper product with similar design and good delivery 😀 👍🏻, the color is also very accurate and pure denim this is going to one of my Must Haves, and Must buy !', ""The best part of this product is, it doesn't loose the dye after washing. It's material is cool too""]"
278,http://flipkart.com/metronaut-solid-women-a-line-light-blue-skirt/p/itm6cf58024be57d?pid=SKIGBSHYAAMZBH7U&lid=LSTSKIGBSHYAAMZBH7UNV1Q8N&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_345&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIGBSHYAAMZBH7U.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,METRONAUT ,Women Solid A-line Light Blue Skirt,₹499,"₹1,599",4,21,1,['Best quality and fiting']
279,http://flipkart.com/sisney-washed-women-straight-light-blue-skirt/p/itm06594d44706f1?pid=SKIGDZCENUSH5AXH&lid=LSTSKIGDZCENUSH5AXHUGLJ4P&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_346&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIGDZCENUSH5AXH.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,Sisney ,Women Washed Straight Light Blue Skirt,₹474,"₹1,499",4.3,7,0,[]
280,http://flipkart.com/himanshu-collection-printed-women-wrap-around-multicolor-skirt/p/itm6aebab0e400b1?pid=SKIG5FJKAXFHHAHD&lid=LSTSKIG5FJKAXFHHAHDVC4UUN&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_347&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIG5FJKAXFHHAHD.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,Himanshu Collection ,Women Printed Wrap Around Multicolor Skirt,₹329,₹570,4.2,258,26,"['Nice', 'Nice', 'Best quality material N osm look...']"
281,http://flipkart.com/kashian-solid-women-a-line-dark-blue-skirt/p/itm5cd4661be8677?pid=SKIGEYACWW4QSMDB&lid=LSTSKIGEYACWW4QSMDBUYIVWX&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_349&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIGEYACWW4QSMDB.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,KASHIAN ,Women Solid A-line Dark Blue Skirt,₹299,₹599,4,13,0,[]
282,http://flipkart.com/perfect-outlet-washed-women-pencil-blue-skirt/p/itmc6fff4b9a25fa?pid=SKIGD8NGGHBEPQVQ&lid=LSTSKIGD8NGGHBEPQVQXITWYH&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_350&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIGD8NGGHBEPQVQ.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,Perfect Outlet ,Women Washed Pencil Blue Skirt,₹499,"₹1,099",4.3,46,5,"['Amazing product.....just go for it👌👌', 'Amazing', 'I really loved the product, first i ordered my actual size 30  It dint fit but  i liked the product quality so i exchanged size 32 received the same material and it was perfect, worth the price, Thank you and appreciated 👍']"
283,http://flipkart.com/berrylush-printed-women-a-line-blue-skirt/p/itma3723aaef5e44?pid=SKIGAM93PWJHUEZ8&lid=LSTSKIGAM93PWJHUEZ8XUNTTS&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_351&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIGAM93PWJHUEZ8.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,Berrylush ,Women Printed A-line Blue Skirt,₹881,"₹1,799",4.6,5,0,[]
284,http://flipkart.com/stars-you-solid-women-pencil-black-skirt/p/itmffg7qnsjvwh9w?pid=SKIFFFYFHPMN3H5K&lid=LSTSKIFFFYFHPMN3H5KQSVVDZ&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_353&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIFFFYFHPMN3H5K.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,Stars and You ,Women Solid Pencil Black Skirt,₹380,₹500,4.4,1426,208,"['This skirt is a must for every girls wardrobe, very stylish and can be paired with any top and you are good to go girls👍', 'Good quality', 'Nice material and worth buying, Just go for it']"
285,http://flipkart.com/dl-fashion-solid-women-pleated-black-skirt/p/itm6c0299cab3e8d?pid=SKIFWJZJUKHBTPXD&lid=LSTSKIFWJZJUKHBTPXDA5FQNO&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_354&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIFWJZJUKHBTPXD.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,DL Fashion ,Women Solid Pleated Black Skirt,₹349,"₹1,566",3.6,4018,383,"['Cute skirt🖤', 'Amazing quality really loved the skirt', 'Quality of skirt is good. plates are also proper.']"
286,http://flipkart.com/fashioncutz-printed-women-flared-pink-skirt/p/itm701c3ae7da4c5?pid=SKIFUKMJFBPFYZRZ&lid=LSTSKIFUKMJFBPFYZRZRPYZJX&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_355&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIFUKMJFBPFYZRZ.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,Fashioncutz ,Women Printed Flared Pink Skirt,₹289,"₹1,899",3.8,6378,850,"['Totally satisfied with the item . Must purchase ❤️❤️', 'Fantastic🤘 🤘', 'Awesome Fabric is loved it']"
287,http://flipkart.com/stylestone-solid-women-regular-blue-skirt/p/itm643363992d5f7?pid=SKIFUQF3TZHCZXJZ&lid=LSTSKIFUQF3TZHCZXJZSCSR3C&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_357&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIFUQF3TZHCZXJZ.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,STYLESTONE ,Women Solid Regular Blue Skirt,₹629,"₹1,399",4,86,10,"[""Nyc but i buying a L size and it's very big but nyc product ❤❤"", ""It's okay  but it's not denim as the product description says. It's lycra blend"", 'It definitely deserves 5 Starts without any doubt...I loved it!!!! Really impress by the product...fits me perfectly and looks so good and trendy.']"
288,http://flipkart.com/ibba-printed-women-a-line-multicolor-skirt/p/itm5d22214f6c710?pid=SKIGCFVAGHZWRMMY&lid=LSTSKIGCFVAGHZWRMMYIBOMLQ&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_358&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIGCFVAGHZWRMMY.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,IBBA ,Women Printed A-line Multicolor Skirt,₹350,"₹1,299",3.6,22,0,[]
289,http://flipkart.com/cotton-india-printed-women-a-line-white-skirt/p/itm6cad0512b05ce?pid=SKIFVT7ZAJZGHQME&lid=LSTSKIFVT7ZAJZGHQMEAOA5OY&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_359&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIFVT7ZAJZGHQME.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,COTTON INDIA ,Women Printed A-line White Skirt,₹674,"₹1,499",4.3,404,64,"['Awesome..', 'Faboulous skirt. Awesome gheraa. Love this stuff thanku flipcart', 'Supar']"
290,http://flipkart.com/finecreations-solid-women-pencil-black-skirt/p/itm1c7768cd73f0b?pid=SKIGC4WEGZZCBFZM&lid=LSTSKIGC4WEGZZCBFZMDFEMVC&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_361&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIGC4WEGZZCBFZM.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,FineCreations ,Women Solid Pencil Black Skirt,₹299,₹999,3.8,14,0,[]
291,http://flipkart.com/popentic-solid-women-a-line-black-skirt/p/itmc6aa8d81402d6?pid=SKIFM47EGTYQSGUQ&lid=LSTSKIFM47EGTYQSGUQFOQVVZ&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_362&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIFM47EGTYQSGUQ.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,POPENTIC ,Women Solid A-line Black Skirt,₹399,"₹1,599",3.8,3384,433,"['this is very nice', 'This is absolutely awesome 🥰❤️Guys go for it ✌🏻', 'I love this product']"
292,http://flipkart.com/urbanic-solid-women-regular-pink-skirt/p/itm3d9c78f675f35?pid=SKIG5YNHVKFKTZUD&lid=LSTSKIG5YNHVKFKTZUDVT6CWN&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_363&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIG5YNHVKFKTZUD.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,Urbanic ,Women Solid Regular Pink Skirt,₹570,₹990,3.4,19,0,[]
293,http://flipkart.com/dollfashion-solid-women-layered-white-skirt/p/itm441f369e0cc44?pid=SKIGF3AHJTNEX3BZ&lid=LSTSKIGF3AHJTNEX3BZ2VJEEC&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_365&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIGF3AHJTNEX3BZ.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,Dollfashion ,Women Solid Layered White Skirt,₹649,"₹1,299",3.3,26,2,"['Nice', 'Not good quality']"
294,http://flipkart.com/beeone-printed-women-pencil-multicolor-skirt/p/itmb9dd913186916?pid=SKIG2GVEEDQWGMCN&lid=LSTSKIG2GVEEDQWGMCNUB9HT2&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_366&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIG2GVEEDQWGMCN.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,Beeone ,Women Printed Pencil Multicolor Skirt,₹359,₹999,3.6,196,25,"['Awesome', 'I love this skirt I wish there where more colours like this', 'Beautiful']"
295,http://flipkart.com/provogue-self-design-women-regular-black-skirt/p/itmfggvgqynzfzhx?pid=SKIFGGVGF7ZMHEFR&lid=LSTSKIFGGVGF7ZMHEFRQSUL1G&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_367&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIFGGVGF7ZMHEFR.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,PROVOGUE ,Women Self Design Regular Black Skirt,₹290,"₹1,449",3.4,152,12,"['Not good very  cheap quality', 'Its so thin soft cotton ,not suitable for skirt purposes...very bad', 'Superb']"
296,http://flipkart.com/uptownie-lite-solid-women-pleated-dark-blue-skirt/p/itm5d8c200911c23?pid=SKIFP5464YWEHD98&lid=LSTSKIFP5464YWEHD98ZK8IDM&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_369&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIFP5464YWEHD98.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,Uptownie Lite ,Women Solid Pleated Dark Blue Skirt,₹787,"₹1,999",4.1,4983,612,"['Amazing skirt...', 'I love it', 'Such a lovely plated Skirt, Trust me Girls 😉💜']"
297,http://flipkart.com/urbanic-solid-women-regular-white-skirt/p/itme71f746f73761?pid=SKIG74UJWBHSGKTC&lid=LSTSKIG74UJWBHSGKTCAPKW41&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_370&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIG74UJWBHSGKTC.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,Urbanic ,Women Solid Regular White Skirt,₹474,₹990,3.3,3,0,[]
298,http://flipkart.com/sassafras-solid-women-pleated-red-skirt/p/itm072ef1eb8c459?pid=SKIFZDU6CTVNS5TA&lid=LSTSKIFZDU6CTVNS5TAWIOXMQ&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_371&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIFZDU6CTVNS5TA.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,SASSAFRAS ,Women Solid Pleated Red Skirt,₹722,"₹2,199",3.9,78,5,[]
299,http://flipkart.com/marks-spencer-solid-women-straight-dark-blue-skirt/p/itm5f3c222e2cd7b?pid=SKIFZWZQDGJPWGZ7&lid=LSTSKIFZWZQDGJPWGZ7JARSVH&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_373&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIFZWZQDGJPWGZ7.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,MARKS & SPENCER ,Women Solid Straight Dark Blue Skirt,₹629,"₹1,999",4.1,7,0,[]
300,http://flipkart.com/urbanic-solid-women-a-line-blue-skirt/p/itm0d47ef68b3ec2?pid=SKIG7V882GHXPPGC&lid=LSTSKIG7V882GHXPPGCYRTMZK&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_374&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIG7V882GHXPPGC.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,Urbanic ,Women Solid A-line Blue Skirt,"₹1,229","₹1,890",3.7,22,3,"['Quality is not upto expected & stitch pattern is also not so good', 'Best product', 'Very good']"
301,http://flipkart.com/forever-21-striped-women-skorts-multicolor-skirt/p/itm20ad202406e81?pid=SKIG6RGYNP7WF3FF&lid=LSTSKIG6RGYNP7WF3FFBA8HWX&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_375&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIG6RGYNP7WF3FF.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,FOREVER 21 ,Women Striped Skorts Multicolor Skirt,₹749,"₹1,499",4.8,5,2,[]
302,http://flipkart.com/rajasthani-look-woven-women-gathered-light-green-skirt/p/itm1ab478dca0f56?pid=SKIFNXS3KGNUMMPY&lid=LSTSKIFNXS3KGNUMMPYMSCDW1&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_376&otracker=browse&fm=organic&iid=en_YahLA49btE2Sxj4vVVGgedZEltCwcwlR4JRmpogHeX1NDnDpOiX029ar%2FF3O84xomrs9tafd%2FFGEd%2F9pMOQw2w%3D%3D&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,RAJASTHANI LOOK ,Women Woven Gathered Light Green Skirt,₹699,"₹1,499",3.7,3,1,['Superb']
303,http://flipkart.com/berrylush-floral-print-women-straight-black-skirt/p/itm8fd5ca1e56d48?pid=SKIG79FJAZGB7GYZ&lid=LSTSKIG79FJAZGB7GYZXRRJC7&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_377&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIG79FJAZGB7GYZ.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,Berrylush ,Women Floral Print Straight Black Skirt,₹881,"₹1,799",4.3,43,5,"['Thank you flipkart', 'Poor quality', 'cheap quality material,,']"
304,http://flipkart.com/kotty-washed-women-a-line-black-skirt/p/itm8387be415f553?pid=SKIGC2DYPGGTR3SA&lid=LSTSKIGC2DYPGGTR3SAVW91OB&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_378&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIGC2DYPGGTR3SA.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,KOTTY ,Women Washed A-line Black Skirt,₹511,"₹1,999",3.6,56,3,"['I totally love the skirt...its length is good not that much shorter in the picture perfectly fits me', 'I like it product,  go for it.', ""Not so good it's too long""]"
305,http://flipkart.com/sassafras-solid-women-regular-black-skirt/p/itm8b2f933da5d3e?pid=SKIG6TEYPPP3YBUY&lid=LSTSKIG6TEYPPP3YBUYHYTFW1&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_379&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIG6TEYPPP3YBUY.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,SASSAFRAS ,Women Solid Regular Black Skirt,₹674,"₹1,499",3.8,29,2,"['Fitting was bad for me so I returned. Not suitable for short height girls', 'Go 2 size down . It is stylish and versatile piece you can wear in parties plus can be used as formal']"
306,http://flipkart.com/montrez-washed-women-pleated-black-skirt/p/itmcd81ab886d7a3?pid=SKIGDCYNFDFTCPCW&lid=LSTSKIGDCYNFDFTCPCWKGUPDR&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_381&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIGDCYNFDFTCPCW.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,MONTREZ ,Women Washed Pleated Black Skirt,₹399,"₹1,499",4,108,10,"['Good ..I bought it for daily use ..', 'Good product 👍', 'Nice quality']"
307,http://flipkart.com/finecreations-solid-women-pencil-black-skirt/p/itm791e0b0718bf1?pid=SKIFN85EXGNEFZ3B&lid=LSTSKIFN85EXGNEFZ3BIGF3B3&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_382&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIFN85EXGNEFZ3B.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,FineCreations ,Women Solid Pencil Black Skirt,₹199,"₹1,299",3.9,961,157,"['Good quality according to the price ...loved it.', 'Beautiful product', ""It's the best ❣️ It.""]"
308,http://flipkart.com/lizoor-printed-women-flared-maroon-skirt/p/itmf5b9e125e47e3?pid=SKIG7HR5FGBSARZE&lid=LSTSKIG7HR5FGBSARZE9QS0L3&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_383&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIG7HR5FGBSARZE.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,lizoor ,Women Printed Flared Maroon Skirt,₹470,"₹1,399",4.3,251,34,"['Just osam dress I love it 😍🤗😍🤗😍', ""It's good but there was separate cloth in it👍"", 'Same colour as shown in the picture very beautiful amazing ....Thanks flipkart most trustable app of the world!!!.....']"
309,http://flipkart.com/manisha-embroidered-women-flared-pink-skirt/p/itm4381e8a91c160?pid=SKIG9FJKX7C7YVTG&lid=LSTSKIG9FJKX7C7YVTGCEN7P2&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_385&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIG9FJKX7C7YVTG.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,MANISHA ,Women Embroidered Flared Pink Skirt,₹246,₹999,4,80,4,"['Product quality is good 😊', 'Colour fade in first wash cloth is not good at all its torn within 2 months waste of money and white and gold colour faded in first wash', 'Very poor quality..']"
310,http://flipkart.com/annabelle-pantaloons-solid-women-a-line-dark-blue-skirt/p/itmc708ef12362f0?pid=SKIGCYK9CPFV9N4H&lid=LSTSKIGCYK9CPFV9N4HTEGCKA&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_386&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIGCYK9CPFV9N4H.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,Annabelle by Pantaloons ,Women Solid A-line Dark Blue Skirt,"₹1,040","₹1,299",4,6,0,[]
311,http://flipkart.com/maniyara-fashion-woven-women-flared-purple-skirt/p/itm7a5c8536b9824?pid=SKIG62PUSMFVXWEZ&lid=LSTSKIG62PUSMFVXWEZOUTCPU&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_387&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIG62PUSMFVXWEZ.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,Maniyara Fashion ,Women Woven Flared Purple Skirt,₹349,"₹1,199",4,413,39,"['Godd at this price', 'Awesome product', 'Really beautiful skirt and dual colour shine!Awesome size ! Single layer but looks so good!Must buy product']"
312,http://flipkart.com/rajasthani-look-self-design-women-gathered-green-skirt/p/itm9e7fc44fced91?pid=SKIFNXS36YGHRDSJ&lid=LSTSKIFNXS36YGHRDSJPE9PIS&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_388&otracker=browse&fm=organic&iid=en_YahLA49btE2Sxj4vVVGgedZEltCwcwlR4JRmpogHeX2XlFWh%2BWIWb81NEQrYrw5gBbOWDzOHTgaggL2y9r4kPw%3D%3D&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,RAJASTHANI LOOK ,Women Self Design Gathered Green Skirt,₹699,"₹1,499",4.2,6,2,"[""This is a owesome skirt. Don't think twice ngo for it. It has a very rich color n the color of the skirt is more beautiful than the image shown in the picture. Thank u so much Flipkart for this wonderful skirt ☺️☺️☺️☺️☺️☺️"", 'Nice, but belt is very loose to me, so I will return it']"
313,http://flipkart.com/jaipur-kurti-printed-women-a-line-dark-blue-skirt/p/itm10594966de882?pid=SKIG4VKXGZHQZNV2&lid=LSTSKIG4VKXGZHQZNV2WPS871&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_389&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIG4VKXGZHQZNV2.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,Jaipur Kurti ,Women Printed A-line Dark Blue Skirt,₹957,"₹2,099",3.9,25,1,['Same as shown in pic perfect length fabric color fitting everything is nice thanks Flipkart']
314,http://flipkart.com/w-printed-women-pleated-white-skirt/p/itmfdv5jvy9spmzf?pid=SKIFDV5JMYTSFBA9&lid=LSTSKIFDV5JMYTSFBA9D13QDW&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_390&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIFDV5JMYTSFBA9.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,W ,Women Printed Pleated White Skirt,₹899,"₹2,999",4.6,22,5,"['Very nice.', ""It's just okay 👍"", 'Beautiful..']"
315,http://flipkart.com/sassafras-solid-women-pleated-gold-skirt/p/itmd9ec349085b40?pid=SKIFM7GSGFZQSFPU&lid=LSTSKIFM7GSGFZQSFPURWHVOF&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_391&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIFM7GSGFZQSFPU.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,SASSAFRAS ,Women Solid Pleated Gold Skirt,₹558,"₹1,699",4.2,608,88,"['Awesome', 'Simply  Beautiful ❤️', 'Skirt just wowwww I loved it must bye...']"
316,http://flipkart.com/deklook-solid-women-pleated-black-skirt/p/itmb47ea5a25a86c?pid=SKIGAT46XDW2SY6Q&lid=LSTSKIGAT46XDW2SY6QZPTGW1&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_393&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIGAT46XDW2SY6Q.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,Deklook ,Women Solid Pleated Black Skirt,₹329,"₹1,999",3.9,440,40,"['Nice skirt 🥰😍super comfy', 'Good one.. Little transparent', 'Nice................']"
317,http://flipkart.com/forever-21-solid-women-pencil-white-skirt/p/itma2c6b90549a0a?pid=SKIG6RMUH5CQUZ53&lid=LSTSKIG6RMUH5CQUZ53VQY5YZ&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_394&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIG6RMUH5CQUZ53.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,FOREVER 21 ,Women Solid Pencil White Skirt,₹649,"₹1,299",4.7,9,3,"['Lovely as it seems I am very much satisfied. A Must Have ♥️', ""It's a must have I love the product not gonna lie it's a little bit see through but it's amazing girls"", 'Nice fit and quality.']"
318,http://flipkart.com/nama-fabric-printed-women-regular-black-skirt/p/itmacae5c2d4b48e?pid=SKIGBKSQZENHEH5H&lid=LSTSKIGBKSQZENHEH5H3BTZ5G&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_395&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIGBKSQZENHEH5H.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,NAMA FABRIC ,Women Printed Regular Black Skirt,₹315,₹599,3.7,72,7,"['Nice product..... Loved it!', 'Good and cloth is also good as per the image', 'Quality not good']"
