ID,URL,BRAND,ITEM,DISCOUNTED PRICE,MRP,STARS,NUMBER OF RATINGS,NUMBER OF REVIEWS,LIST OF REVIEWS
0,http://flipkart.com/kalawatis-women-fit-flare-white-dress/p/itm6478c4027b2f1?pid=DREGG5ZWEMGC4GSS&lid=LSTDREGG5ZWEMGC4GSSOYLMNR&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_1&otracker=browse&fm=organic&iid=en_rku7h9GRtb%2FK8nqva1dotzlyMGaXjHmXKocfnCp9%2F8RF1lth2YxuSSeyogiBB1DT4JM4jMS%2FwmQIBUJLRM3KEA%3D%3D&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,kalawatis ,Women Fit and Flare White Dress,₹399,"₹1,299",4,4,0,[]
1,http://flipkart.com/iqraar-women-fit-flare-purple-dress/p/itm4166bfb647d5f?pid=DREFYHWVG9QPFZYP&lid=LSTDREFYHWVG9QPFZYPGVEYGL&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_2&otracker=browse&fm=organic&iid=en_rku7h9GRtb%2FK8nqva1dotzlyMGaXjHmXKocfnCp9%2F8SOxBGOGqgqmDpZp6UXc2GHeQdJ1ANDvwtkoTdLrMx7FA%3D%3D&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,IQRAAR ,Women Fit and Flare Purple Dress,₹436,"₹1,199",4.3,20596,2761,"['It was an awesome dress . I loved it', 'Very nice product , good quality , beautiful dress , recommend', 'So good']"
2,http://flipkart.com/aayu-women-fit-flare-multicolor-dress/p/itmfbz6zajmnsthr?pid=DREFBYMF96XFYZBJ&lid=LSTDREFBYMF96XFYZBJUGRSL8&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_3&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREFBYMF96XFYZBJ.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,AAYU ,Women Fit and Flare Multicolor Dress,₹436,"₹1,099",4,106335,15304,"['So comfortable dress in  pregnancy time....', 'Very decent look❤️', 'Perfect 👍😊']"
3,http://flipkart.com/sheetal-associates-women-wrap-pink-dress/p/itmde841fb7c1f91?pid=DREGACDFHNXP36XX&lid=LSTDREGACDFHNXP36XXEANDXF&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_4&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREGACDFHNXP36XX.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Sheetal Associates ,Women Wrap Pink Dress,₹399,"₹1,999",4.2,9636,1124,"[""It's absolutely stunning 🥰"", 'This dress is amezing!! Just go for it🔥💯', 'Gorgeous 😍😍😍']"
4,http://flipkart.com/purshottam-wala-women-maxi-black-dress/p/itmd1036842af9e2?pid=DREG62QVKAJQKCFW&lid=LSTDREG62QVKAJQKCFWOQWTFN&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_5&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREG62QVKAJQKCFW.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Purshottam Wala ,Women Maxi Black Dress,₹409,"₹1,799",4.2,12918,1512,"['Awsm n comfortable', '🌝👌🏻 beautiful', ""I'm really satisfied with this dress ... I'm obsessed 😍I would highly recommend you to boy this dress... ❤️🔥""]"
5,http://flipkart.com/libas-women-ethnic-dress-green/p/itm83b3fe82318dd?pid=KTAFUHV7HYKURQH8&lid=LSTKTAFUHV7HYKURQH82BT5KP&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_6&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.KTAFUHV7HYKURQH8.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,LIBAS ,Women Ethnic Dress Green Dress,₹679,"₹1,699",4.3,2533,276,"['Wonderful piece of cloth', 'Very nice dress... Happy with the product ❤️', ""Really nice kurti.. worth buying.. it's beautiful ❤️""]"
6,http://flipkart.com/sheetal-associates-women-bodycon-black-dress/p/itmf435f32b08493?pid=DREGBD3CPMMV5VKY&lid=LSTDREGBD3CPMMV5VKYJTV9RD&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_7&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREGBD3CPMMV5VKY.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Sheetal Associates ,Women Bodycon Black Dress,₹419,"₹1,999",4,7476,905,"['Superb dress❤️❤️❤️❤️', 'Good product', 'Just lit 💜i loved it']"
7,http://flipkart.com/sheetal-associates-women-bodycon-pink-dress/p/itmf51b1dbeb27da?pid=DREGCEK4Z64NXUHF&lid=LSTDREGCEK4Z64NXUHFRIS4I4&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_8&otracker=browse&fm=organic&iid=en_rku7h9GRtb%2FK8nqva1dotzlyMGaXjHmXKocfnCp9%2F8QXp6WQX9WSsfQc2otAamToPATvMzm5FJu1l8BNUFndaw%3D%3D&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Sheetal Associates ,Women Bodycon Pink Dress,₹449,"₹1,999",3,22,6,"['Just wow 😍go for it... ❣️💕', 'Fabric is too harsh', 'Not comfortable']"
8,http://flipkart.com/selvia-women-sheath-purple-dress/p/itm2fb61dc726593?pid=DREGABBRCU35PAPW&lid=LSTDREGABBRCU35PAPWJAA372&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_9&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREGABBRCU35PAPW.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Selvia ,Women Sheath Purple Dress,₹399,"₹1,997",4.3,4268,549,"['Awesome outfit at this price ☺️🤩', 'It’s amazing', 'Nice dress..!! 😍']"
9,http://flipkart.com/selvia-women-sheath-beige-dress/p/itm4b08c14c82888?pid=DREGCF8EZQGRTDAE&lid=LSTDREGCF8EZQGRTDAEO9CILP&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_10&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREGCF8EZQGRTDAE.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Selvia ,Women Sheath Beige Dress,₹699,"₹2,497",4.1,1029,133,"['Nice', 'Very nice product.... please go for it 🥰❣️Absolutely Lovely dress😍😍', 'It’s so pretty']"
10,http://flipkart.com/jhaji-women-skater-multicolor-dress/p/itm8f64fe9b9955b?pid=DREGEZWU336QPQWU&lid=LSTDREGEZWU336QPQWUIEHYKV&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_11&otracker=browse&fm=organic&iid=en_rku7h9GRtb%2FK8nqva1dotzlyMGaXjHmXKocfnCp9%2F8SaivUe1lp%2FlzfvKBHsxxYEs7s9kDL0hGR5EHoHEW9tPg%3D%3D&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,JHAJI ,Women Skater Multicolor Dress,₹359,"₹1,499",3.9,34,6,"['Awesome 👍', ""Total waste of money. It looks beautiful before wash and after one wash you even can't use it as a mop🙄🤦\u200d♀️"", 'Very good product.']"
11,http://flipkart.com/rudraaksha-women-fit-flare-green-dress/p/itm8d2a61945f246?pid=DREFVAGEZHGZVCK3&lid=LSTDREFVAGEZHGZVCK3J6LSFO&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_13&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREFVAGEZHGZVCK3.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Rudraaksha ,Women Fit and Flare Green Dress With Mask,₹379,"₹1,999",3.9,10216,1333,"['Very nice', ""It's really good product...."", 'The product was nice in this range. You can go for it ☺️']"
12,http://flipkart.com/hiva-trendz-women-fit-flare-multicolor-dress/p/itm514fe550f4c15?pid=DREG3QDFFZG8KPHV&lid=LSTDREG3QDFFZG8KPHVCCUNUA&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_14&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREG3QDFFZG8KPHV.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,HIVA TRENDZ ,Women Fit and Flare Multicolor Dress,₹341,₹999,4,5822,565,"['Very nice dress 👍', 'Thanku so much . The colour is same. Nice product 🤗🤗🤗🤗🤗', 'Nyc tops..']"
13,http://flipkart.com/selvia-women-sheath-black-dress/p/itm33d22dab2dba7?pid=DREGAC3Z82GZEAZY&lid=LSTDREGAC3Z82GZEAZYOEOWFL&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_15&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREGAC3Z82GZEAZY.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Selvia ,Women Sheath Black Dress,₹449,"₹1,997",4.3,4268,549,"['Awesome outfit at this price ☺️🤩', 'It’s amazing', 'Nice dress..!! 😍']"
14,http://flipkart.com/daevish-women-skater-black-dress/p/itme6983dab1e838?pid=DREFXCHTHDP7FG3C&lid=LSTDREFXCHTHDP7FG3CYGLEXF&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_16&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREFXCHTHDP7FG3C.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Daevish ,Women Skater Black Dress,₹349,"₹1,799",4.3,26746,3706,"['One of my bestest purchase from Flipkart 👌👌', 'Loved it more than the pic..', 'Beautiful dress 👗😍😍']"
15,http://flipkart.com/dressberry-women-sheath-black-dress/p/itmfe2899bd6217f?pid=DREFZQ9C5GF4Q2PN&lid=LSTDREFZQ9C5GF4Q2PNDARVLE&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_17&otracker=browse&fm=organic&iid=en_rku7h9GRtb%2FK8nqva1dotzlyMGaXjHmXKocfnCp9%2F8Q1YqmyyOoD%2B3scc%2FYp%2BLfBuyhataxk4dbfpmATig%2FHkw%3D%3D&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Dressberry ,Women Sheath Black Dress,₹607,"₹1,599",4,115,15,"['Okay type', 'Cloth quality is very cheap', 'comfortable to wear ..😌 . Price worthed']"
16,http://flipkart.com/aayu-women-maxi-maroon-dress/p/itmfg5uptjqrzwjq?pid=DREFFE74V9VH8HMG&lid=LSTDREFFE74V9VH8HMGY6Z9WO&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_19&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREFFE74V9VH8HMG.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,AAYU ,Women Maxi Maroon Dress,₹436,₹899,4.2,12184,2012,"['osm product', 'Good quality nice product👍👍👍', 'good... I like ❤']"
17,http://flipkart.com/sheetal-associates-women-maxi-pink-dress/p/itm3f423fd6c7ca2?pid=DREGCBJHUCSTJBBS&lid=LSTDREGCBJHUCSTJBBSVHZTOX&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_20&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREGCBJHUCSTJBBS.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Sheetal Associates ,Women Maxi Pink Dress,₹399,₹999,4,39659,5395,"['Perfect fit, good product', 'Really nice one', 'very nice']"
18,http://flipkart.com/sheetal-associates-women-bodycon-black-dress/p/itm19e7367ea4fac?pid=DREGBQCJWG7K2KAG&lid=LSTDREGBQCJWG7K2KAGTG1EWN&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_21&otracker=browse&fm=organic&iid=en_rku7h9GRtb%2FK8nqva1dotzlyMGaXjHmXKocfnCp9%2F8T7%2BlBq5rAxn9s60Q3qfKn2A2os9s%2B50nmWsQnIlKdubA%3D%3D&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Sheetal Associates ,Women Bodycon Black Dress,₹499,"₹1,999",4.1,1656,190,"['It was really prettyTotally worth it', 'Wow what a nice dress...', 'This is as it is in the picture and I loved it !!! 💕']"
19,http://flipkart.com/sheetal-associates-women-bodycon-green-dress/p/itmcdee088e38092?pid=DREGCRXZHPNAQGYZ&lid=LSTDREGCRXZHPNAQGYZMHPBNV&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_22&otracker=browse&fm=organic&iid=en_rku7h9GRtb%2FK8nqva1dotzlyMGaXjHmXKocfnCp9%2F8QQYdrlH4%2FpcAdD314NM93PjC%2BjVZhspILSkk7RMuETUg%3D%3D&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Sheetal Associates ,Women Bodycon Green Dress,₹399,"₹1,999",4,7476,905,"['Superb dress❤️❤️❤️❤️', 'Good product', 'Just lit 💜i loved it']"
20,http://flipkart.com/aayu-women-fit-flare-black-dress/p/itm96321c7e92316?pid=DREG8K64ZZC9S7UP&lid=LSTDREG8K64ZZC9S7UP8LYKFW&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_23&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREG8K64ZZC9S7UP.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,AAYU ,Women Fit and Flare Black Dress,₹436,"₹1,099",4,106335,15304,"['So comfortable dress in  pregnancy time....', 'Very decent look❤️', 'Perfect 👍😊']"
21,http://flipkart.com/aask-women-pleated-purple-dress/p/itm4ea2e15872085?pid=DREG7HZRAGADDUEM&lid=LSTDREG7HZRAGADDUEMXJGP7Z&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_24&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREG7HZRAGADDUEM.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,AASK ,Women Pleated Purple Dress,₹524,"₹2,599",4.1,2703,301,"[""It's amazing.... U can even try out diferent belts with it as the belt is detachable."", 'Nice dress. Color is pretty. Over all good.', ""Same as shown in the catalogue... It's decent... Looks very elegant... I wore to my office... Everyone appreciated my looks""]"
22,http://flipkart.com/rudraaksha-women-maxi-yellow-dress/p/itm54116d7c20745?pid=DREFHMHWDXFUGGDB&lid=LSTDREFHMHWDXFUGGDB87N4WW&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_25&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREFHMHWDXFUGGDB.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Rudraaksha ,Women Maxi Yellow Dress With Mask,₹379,"₹1,999",4,54927,8301,"['Loved it 😌♥️ One of my favourite dress just go for it', 'nice dress....', 'It is really amazing..comfy stuff..very satisfied with this..']"
23,http://flipkart.com/sheetal-associates-women-bodycon-purple-dress/p/itm19253f71d01dd?pid=DREGCRXZYGFUDHFZ&lid=LSTDREGCRXZYGFUDHFZ7CSVV7&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_26&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREGCRXZYGFUDHFZ.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Sheetal Associates ,Women Bodycon Purple Dress,₹398,"₹1,999",4,7476,905,"['Superb dress❤️❤️❤️❤️', 'Good product', 'Just lit 💜i loved it']"
24,http://flipkart.com/sheetal-associates-women-bodycon-green-dress/p/itm07a2d985c096a?pid=DREG7T9ZZ9UUFZ4A&lid=LSTDREG7T9ZZ9UUFZ4ANVK9VR&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_28&otracker=browse&fm=organic&iid=en_rku7h9GRtb%2FK8nqva1dotzlyMGaXjHmXKocfnCp9%2F8QnUVQkxTePcyONKELXP0WaoWrFKkDsg1zyVSdx9X8ejQ%3D%3D&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Sheetal Associates ,Women Bodycon Green Dress,₹459,"₹1,999",4,3673,463,"[""It's very pretty dress 😊😍"", 'Good product', 'Wow']"
25,http://flipkart.com/sheetal-associates-women-fit-flare-yellow-dress/p/itme926796075263?pid=DREG6G4NXABRKVFT&lid=LSTDREG6G4NXABRKVFT0WC6RT&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_29&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREG6G4NXABRKVFT.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Sheetal Associates ,Women Fit and Flare Yellow Dress,₹499,"₹1,999",4.3,1384,185,"['Go for it ..Very pretty dress More thn expectations..i wear my maternity shoot so so so pretty flowy i love it', 'What to say ..😍 just go for it', 'Nice dress']"
26,http://flipkart.com/aahwan-women-fit-flare-blue-dress/p/itm56234330c5b37?pid=DREGAB7F7GBMTMTG&lid=LSTDREGAB7F7GBMTMTGMRJ42B&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_30&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREGAB7F7GBMTMTG.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Aahwan ,Women Fit and Flare Blue Dress,₹499,"₹1,999",4,5483,533,"[""L size fits perfectly! The material is soft and doesn't poke unnecessarily..The length is proper to be cute lil dress..We can style it in different ways possible! Can wear a pretty crop top on or wear a jeans under.Looks superb!"", ""I'm happy with the product ☺️✨❤️"", 'Beautiful dress']"
27,http://flipkart.com/shivam-creation-women-fit-flare-black-dress/p/itmfg7gf5mznsggz?pid=DREFG3VD9WW799FQ&lid=LSTDREFG3VD9WW799FQ36X8IA&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_31&otracker=browse&fm=organic&iid=en_rku7h9GRtb%2FK8nqva1dotzlyMGaXjHmXKocfnCp9%2F8TIjojArGVe%2BoTJ7xibTwgroBCOPpKCqFVkZMuBH2fKEA%3D%3D&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Shivam Creation ,Women Fit and Flare Black Dress,₹430,"₹1,299",3.7,1403,194,"['Same as shown in the picture.. I love it..', 'Very nice products , low range and high quality maintained products.', ""It's good and beautiful""]"
28,http://flipkart.com/glamcci-women-maxi-pink-dress/p/itm28ee2b0abad3b?pid=DREGDFF6XYCGGNJG&lid=LSTDREGDFF6XYCGGNJGAGH1EY&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_32&otracker=browse&fm=organic&iid=en_rku7h9GRtb%2FK8nqva1dotzlyMGaXjHmXKocfnCp9%2F8Qd8hbqWUV%2FlR6mQSjN3UocG1JqKGTDIbZxgQpiyXJ1JA%3D%3D&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Glamcci ,Women Maxi Pink Dress,₹404,"₹1,299",3.7,76,7,"['Nice dress', 'Awesome one !!❤️', 'Good product🥰🥰']"
29,http://flipkart.com/sheetal-associates-women-maxi-black-dress/p/itmfd6f4hnbnay83?pid=DREF234DJAG5VYP7&lid=LSTDREF234DJAG5VYP7VUJAWR&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_33&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREF234DJAG5VYP7.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Sheetal Associates ,Women Maxi Black Dress,₹379,₹999,4,39659,5395,"['Perfect fit, good product', 'Really nice one', 'very nice']"
30,http://flipkart.com/god-bless-women-fit-flare-pink-dress/p/itmca41c2b4f63d8?pid=DREFUSHFQABHYSHT&lid=LSTDREFUSHFQABHYSHTYDLSMU&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_34&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREFUSHFQABHYSHT.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,God Bless ,Women Fit and Flare Pink Dress,₹474,"₹1,549",4.2,3463,466,"['Loved it...😍🤩', 'Beautiful dress 😍', 'Nyc product👌']"
31,http://flipkart.com/sheetal-associates-women-bodycon-maroon-dress/p/itmc226eedb0d79a?pid=DREG7ZU8SMJSHWGH&lid=LSTDREG7ZU8SMJSHWGHDZ2FOE&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_35&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREG7ZU8SMJSHWGH.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Sheetal Associates ,Women Bodycon Maroon Dress,₹449,"₹1,999",4,3316,330,"['It is amazing dress as shown in picture in best deal I recommend go for it❤️', 'Good quality 👍😊', 'Dress is lovely and material is also good']"
32,http://flipkart.com/hiva-trendz-women-fit-flare-multicolor-dress/p/itm0e4969da8ca02?pid=DREG3QDFNKVUUN2G&lid=LSTDREG3QDFNKVUUN2GYMTJYP&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_36&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREG3QDFNKVUUN2G.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,HIVA TRENDZ ,Women Fit and Flare Multicolor Dress,₹341,₹999,4,5822,565,"['Very nice dress 👍', 'Thanku so much . The colour is same. Nice product 🤗🤗🤗🤗🤗', 'Nyc tops..']"
33,http://flipkart.com/shivam-creation-women-a-line-white-black-dress/p/itmdd6b966e4617f?pid=DREFFZ3UDZGMFGPP&lid=LSTDREFFZ3UDZGMFGPPQIEVD1&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_37&otracker=browse&fm=organic&iid=en_rku7h9GRtb%2FK8nqva1dotzlyMGaXjHmXKocfnCp9%2F8Thtvn4un9aFUIs55Ddf%2Fo%2B%2F28e6tJtc4TyUNf1JIVDrQ%3D%3D&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Shivam Creation ,"Women A-line White, Black Dress",₹398,"₹1,299",3.7,3317,565,"['Really suparb gown.. Nd quality wise great.. Thnku flipkart for amazing products ❤️🤗', ""Out of many dresses I've bought this is one of the best. Its just superb. The material is soft, the color of the black is rich deep black and design is simple but elegant. The length is also floor length. Worth buying. More than satisfied. thank u flipcart. Delivery is also quite fast."", 'Awesome perfect fitting i ❤this']"
34,http://flipkart.com/sheetal-associates-women-bodycon-purple-dress/p/itm8727bf7514567?pid=DREG2VMEUFGEFZZR&lid=LSTDREG2VMEUFGEFZZRLXJZT1&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_38&otracker=browse&fm=organic&iid=en_rku7h9GRtb%2FK8nqva1dotzlyMGaXjHmXKocfnCp9%2F8QOCj7wTvC%2Be33QP8ECW45Hp5g53EvKZoyfYxYgIlBnBA%3D%3D&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Sheetal Associates ,Women Bodycon Purple Dress,₹418,"₹1,999",4.3,2930,370,"['Love it', 'Omg mind blowing purchase..... Happy', 'Perfect dress beyond expectation😊The dress is lil thick so u need to wear in winner or moderate climate❤']"
35,http://flipkart.com/rudraaksha-women-fit-flare-pink-dress/p/itmce0d9fb23815d?pid=DREFVAGE6CCZT2ZP&lid=LSTDREFVAGE6CCZT2ZP7QCPTA&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_39&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREFVAGE6CCZT2ZP.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,Rudraaksha ,Women Fit and Flare Pink Dress With Mask,₹379,"₹1,999",3.9,10216,1333,"['Very nice', ""It's really good product...."", 'The product was nice in this range. You can go for it ☺️']"
36,http://flipkart.com/slenor-women-a-line-brown-dress/p/itmc082a8274b853?pid=DREG6ZD4VGN8S9R9&lid=LSTDREG6ZD4VGN8S9R9HZHTJH&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_40&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREG6ZD4VGN8S9R9.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,SLENOR ,Women A-line Brown Dress,₹764,"₹2,499",4.3,2782,341,"['I just loved it', ""It's wonderful dress. Material is good.Must buy. Loved it."", 'Very nice']"
37,http://flipkart.com/iqraar-women-fit-flare-purple-dress/p/itm4166bfb647d5f?pid=DREFYHWVG9QPFZYP&lid=LSTDREFYHWVG9QPFZYPGVEYGL&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_2_41&otracker=browse&fm=organic&iid=en_eF5oaIWBewZUFTqFp6oLahmfwI6xxW2a3XAvnf7viUvRyursPCE20FVQSeAdUEoHeQdJ1ANDvwtkoTdLrMx7FA%3D%3D&ppt=None&ppn=None&ssid=ulr3gqi0ls0000001658756735101,IQRAAR ,Women Fit and Flare Purple Dress,₹436,"₹1,199",4.3,20596,2761,"['It was an awesome dress . I loved it', 'Very nice product , good quality , beautiful dress , recommend', 'So good']"
38,http://flipkart.com/selvia-women-high-low-white-dress/p/itmbf73dbcc761eb?pid=DREFZQHVSNS8EJEP&lid=LSTDREFZQHVSNS8EJEPCQHZXC&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_2_43&otracker=browse&fm=organic&iid=4f187e50-412d-4000-b0b3-491b071904b8.DREFZQHVSNS8EJEP.SEARCH&ppt=None&ppn=None&ssid=ulr3gqi0ls0000001658756735101,Selvia ,Women High Low White Dress,₹683,"₹2,663",4.1,8535,1148,"['So beautiful dress... Awesome Quality😍', 'Superb', ""This dress was very long for me but my dad cut it and made it of my size.Overall it's an OSM dress i just loved it""]"
39,http://flipkart.com/daevish-women-a-line-black-brown-dress/p/itm5745056de631f?pid=DREG6FXZWDKDJFAS&lid=LSTDREG6FXZWDKDJFASEVTWFD&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_2_45&otracker=browse&fm=organic&iid=4f187e50-412d-4000-b0b3-491b071904b8.DREG6FXZWDKDJFAS.SEARCH&ppt=None&ppn=None&ssid=ulr3gqi0ls0000001658756735101,Daevish ,"Women A-line Black, Brown Dress",₹424,"₹1,799",4.2,1054,116,"['Wonderful', 'Lovely 😍😍go for it 👍', 'Very nice']"
